des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname,Potentially Hazardous,Estimated Diameter (km)
2024 Yc9,0.3703703703703704,0.0037270553521011607,2025-Jan-03 04:47,0.17393521287441369,0.1737981697978972,0.11337016609841459,0.363635078878551,0.36932810985736725,< 00:01,0.5817897821519407,(2024 Yc9),0,0.19612447218504978
2025 Ab,0.3703703703703704,0.0038516674658239936,2025-Jan-03 06:22,0.01958617502811822,0.019580947441019847,0.012759532178743267,0.4996519924291547,0.4947771905370361,< 00:01,0.6005888532566623,(2025 Ab),0,0.17959357387993882
2025 Ae,0.14814814814814817,0.004384552141345921,2025-Jan-03 13:09,0.8407297892237897,0.8335806658473056,0.5522081851579033,0.7455943998232001,0.7483936627013578,< 00:01,0.44687880128276003,(2025 Ae),0,0.36162274177453124
2025 Ao,0.0,0.004716376718533866,2025-Jan-03 17:22,0.06056609619786459,0.06045048231829362,0.03952091150392682,0.4169445259733344,0.41951369789189824,< 00:01,0.7797329426075414,(2025 Ao),0,0.07286594816321822
2025 Ax1,0.14814814814814817,0.004749294408611604,2025-Jan-03 17:47,0.14517403703023102,0.14482183053418365,0.09477864363119573,0.6439222461725976,0.6468874209487818,< 00:01,0.5696256773194737,(2025 Ax1),0,0.20753158535664779
2024 Yl1,0.22222222222222227,0.00476988972422987,2025-Jan-03 18:03,0.3145342741591825,0.3134889025599805,0.20553131769328273,0.17824938646626512,0.18604650005990497,< 00:01,0.6215995797854692,(2024 Yl1),0,0.16258653276537666
2025 An2,0.22222222222222227,0.0048052992760858615,2025-Jan-03 18:30,0.09363460087360433,0.09339914863227528,0.061135878895922445,0.35411035168130595,0.35843347837823825,< 00:01,0.5906364038482805,(2025 An2),0,0.1881839113336015
2024 Yl7,0.3703703703703704,0.005542081717976544,2025-Jan-04 03:52,0.6513240880247574,0.6503145593139965,0.42485326946276664,0.2958305756314141,0.303419187330512,< 00:01,0.40817483136127386,(2024 Yl7),0,0.42896298557303825
2021 Ao4,0.07407407407407408,0.006173181167469011,2025-Jan-04 11:53,0.3525121135594219,0.20744402406447546,1.0,0.6683083652279757,0.6717000713043391,8_13:18,0.6569860665708283,(2021 Ao4),0,0.13710183353737185
2024 Yg13,0.22222222222222227,0.006390714223925897,2025-Jan-04 14:39,0.0981610527444642,0.0980862512398251,0.06397926560899503,0.5109090952904392,0.5144238486418056,< 00:01,0.5884247484241953,(2024 Yg13),0,0.19014171059962257
2024 Yu1,1.0,0.006601609935387387,2025-Jan-04 17:20,0.3000625413539337,0.2997299479920292,0.19564200702884968,0.2980859522735056,0.30503850782114694,< 00:01,0.39048158796859456,(2024 Yu1),0,0.4635533272947086
2025 Ac2,0.5185185185185186,0.006688430613394303,2025-Jan-04 18:26,0.4810632264615622,0.48042361247666704,0.3137244854211598,0.2516385937164797,0.2594398566913289,< 00:01,0.4015398650890192,(2025 Ac2),0,0.4416366351970659
2025 Az1,0.0,0.006774694793421077,2025-Jan-04 19:32,0.34831215730338994,0.3459679044670876,0.22837617672163532,0.6094770779323406,0.6134931211032691,< 00:01,0.639292823178149,(2025 Az1),0,0.1493749499183853
2024 Yx9,0.14814814814814817,0.006905686030222569,2025-Jan-04 21:12,0.2929414464016372,0.2919761551955833,0.19141619567305834,0.48284320635292954,0.48806276032070145,< 00:01,0.570731505031516,(2024 Yx9),0,0.20647053251110115
2024 Yt3,0.22222222222222227,0.0072031104245979805,2025-Jan-05 00:59,0.5543084366127979,0.5505588365453855,0.36345302728035256,0.28664620877932734,0.29423032982700115,< 00:01,0.5298158796859447,(2024 Yt3),0,0.24917404522897982
2025 Bq5,0.14814814814814817,0.00812619949283544,2025-Jan-05 12:43,0.9035606767126937,0.8976393531406419,0.5923292179071303,0.38434297811447266,0.3911453872702293,00:14,0.32966106380625915,(2025 Bq5),0,0.6039185718908765
2025 Ag3,0.0,0.008317414186421956,2025-Jan-05 15:09,0.2796916462324144,0.2789421536428987,0.1826462922560595,0.30498456725785017,0.31179937761212617,< 00:01,0.731076523277673,(2025 Ag3),0,0.09448974839462586
2020 Bc6,1.0,0.008835000445287733,2025-Jan-05 21:44,0.4920539046233097,0.49206922772049083,0.32045600214047565,1.0,1.0,< 00:01,0.0,(2020 Bc6),1,1.0
2024 Yy21,0.0,0.009387779180542566,2025-Jan-06 04:45,0.7432648497805101,0.7367506253982942,0.48831716530588437,0.19928775708967844,0.20786432866612825,00:01,0.5718373327435589,(2024 Yy21),0,0.2054143547605469
2025 Bc2,0.07407407407407408,0.009880575223178312,2025-Jan-06 11:01,0.6617026418239619,0.6436517249801753,0.44271039535387935,0.7625524725506667,0.7651146774626603,00:35,0.31086199270153747,(2025 Bc2),0,0.6550039314185062
2024 Yw3,0.7407407407407408,0.010273817913912353,2025-Jan-06 16:01,0.28771126996364244,0.2872628619858103,0.1876732675807182,0.5328236317845545,0.5375247926207093,< 00:01,0.3738941722879576,(2024 Yw3),0,0.498380180325557
2024 Yz9,0.3703703703703704,0.01176437687172438,2025-Jan-07 10:58,0.48400273832957835,0.48198771976574994,0.3165346335724488,0.3564084176779206,0.3632286731688944,< 00:01,0.3838466216963399,(2024 Yz9),0,0.4771960702447062
2024 Ya10,0.29629629629629634,0.013407802111032652,2025-Jan-08 07:52,0.45301459428274266,0.4516213939514736,0.29594767404803796,0.5181880198331149,0.5233025107880004,< 00:01,0.486688598916289,(2024 Ya10),0,0.30280120375441577
2024 Bm1,0.22222222222222227,0.014606774504500208,2025-Jan-08 23:07,0.6053900836026175,0.6053768075469178,0.3942884706579234,0.3836270615615599,0.3902877979079549,< 00:01,0.47894780493199196,(2024 Bm1),0,0.3134881463088355
2024 Pt5,1.0,0.01484806621010648,2025-Jan-09 02:11,0.24006929874006314,0.2400776432698718,0.1563474418876866,0.0,0.0,< 00:01,0.6359753400420214,(2024 Pt5),0,0.15177854518022976
2024 Yd13,0.14814814814814817,0.014983715786911489,2025-Jan-09 03:54,0.7489435630851748,0.7454187284203947,0.4900691264643845,0.2960293974919602,0.30368484152698144,< 00:01,0.46457204467543933,(2024 Yd13),0,0.33427289783999586
2025 Au3,0.0,0.015160891517552955,2025-Jan-09 06:09,0.423002267146927,0.42080306357640507,0.2769260813026773,0.8755478327225175,0.8767365136508729,< 00:01,0.4125981422094438,(2025 Au3),0,0.4207063567337015
2024 Yw9,0.3703703703703704,0.01645937016019161,2025-Jan-09 22:40,0.13845151075856896,0.1380899228929107,0.09040647928749608,0.32248610087443363,0.32799755808135805,< 00:01,0.5121226362932654,(2024 Yw9),0,0.27001678721896016
2008 Au28,1.0,0.016554344638279872,2025-Jan-09 23:52,0.6430932712617639,0.6431129167652385,0.418822448090395,0.4617759308721061,0.46763537386801585,< 00:01,0.3683650337277453,(2008 Au28),0,0.5105340962856418
2024 Yd5,0.22222222222222227,0.017578762923221802,2025-Jan-10 12:54,0.7724972045728816,0.7708856513299371,0.504163230255288,0.2923879098879818,0.3000942077824231,< 00:01,0.5054876700210107,(2024 Yd5),0,0.2782373527638295
2012 Uk171,1.0,0.01850425011707557,2025-Jan-11 00:40,0.5453030368592504,0.5453187862550748,0.3551359399968569,0.2531104869143823,0.26099512532972247,< 00:01,0.30533285414132516,(2012 Uk171),0,0.6708060832037834
2025 Ba3,0.07407407407407408,0.018886272916461166,2025-Jan-11 05:31,0.16470515636995722,0.16399956068910593,0.10765928791239483,0.2962063526831614,0.302235523175665,00:09,0.47784197721994914,(2025 Ba3),0,0.3150431700157671
2025 Av2,0.07407407407407408,0.019435353120570653,2025-Jan-11 12:30,0.39790418012127327,0.39587560099925817,0.2604690214063508,0.7505458504675909,0.7530937245048185,< 00:01,0.5021701868848831,(2025 Av2),0,0.2824336026186125
2025 Az3,0.3703703703703704,0.01950869888514717,2025-Jan-11 13:26,0.029636888706246506,0.029602796305074498,0.019324181345816135,0.34107879653614437,0.3385805111176629,< 00:01,0.46567787238748215,(2025 Az3),0,0.3326295215592674
2025 Af1,0.22222222222222227,0.020323955761341495,2025-Jan-11 23:48,0.23845572805411433,0.2374655077046643,0.15594675877840192,0.18202876583370126,0.1892875919209771,< 00:01,0.6691501714032952,(2025 Af1),0,0.12917361248962347
2024 Yz12,0.7407407407407408,0.0210274748133088,2025-Jan-12 08:44,0.1606827352822991,0.16046265684350786,0.1047931361988186,0.35680918672154704,0.3624145060354987,< 00:01,0.535345018246157,(2024 Yz12),0,0.24296941036207556
2025 Bn4,0.14814814814814817,0.021282556937876507,2025-Jan-12 11:59,0.905774882993978,0.9007051446580848,0.5932166687685262,0.29777760686457,0.30549448352931213,00:01,0.4667837000995245,(2025 Bn4),0,0.3309936959066833
2025 Ak3,0.0,0.021453526858749683,2025-Jan-12 14:10,0.683771967530948,0.6817078276981903,0.4466727902292397,0.30518104752399855,0.31270117691129756,< 00:01,0.4944293929005865,(2025 Ak3),0,0.2924532739278352
2022 Ee6,0.9629629629629631,0.02271429756001453,2025-Jan-13 06:11,0.7951207819503887,0.795140012141256,0.5178355401468296,0.3642242153822366,0.3711984678881315,< 00:01,0.3130736481256222,(2022 Ee6),0,0.6487842496947481
2025 Ax2,0.0,0.023900172697722155,2025-Jan-13 21:16,0.4208500367825544,0.4165065563320727,0.2769207129131281,0.444211581891365,0.4500617473952553,00:09,0.5729431604556008,(2025 Ax2),0,0.20436302970595946
2025 Bh,0.3703703703703704,0.024048140333434276,2025-Jan-13 23:09,0.1762906900604136,0.17581411085240403,0.11512536405357698,0.658878813211661,0.6618997581870306,< 00:01,0.39711655424084924,(2025 Bh),0,0.45028238696539574
2025 Bt2,0.0,0.02409076246294717,2025-Jan-13 23:41,0.14551707635279804,0.12858913093920196,0.1058003801786234,0.7685323580150767,0.770254913151596,15:54,0.5663081941833461,(2025 Bt2),0,0.21074422000722148
2005 Yu128,0.814814814814815,0.024236774363089353,2025-Jan-14 01:33,0.9781327972036804,0.978150670780307,0.6370289035463819,0.2849240244864437,0.2928022464729385,< 00:01,0.3937990711047221,(2005 Yu128),0,0.45687202165503604
2025 As,0.07407407407407408,0.024286459444738284,2025-Jan-14 02:11,0.8259031843057407,0.8063314391993526,0.5506411538746925,0.3896072832935576,0.3963250398813229,00:11,0.29869788786907003,(2025 As),0,0.6902552811508641
2025 Bu6,0.14814814814814817,0.024333537340680778,2025-Jan-14 02:46,0.6017168160235145,0.5993210890361734,0.39344766410974397,0.36255080794800565,0.3694262772983892,00:04,0.32966106380625915,(2025 Bu6),0,0.6039185718908765
2024 Yx5,0.29629629629629634,0.02514128670827631,2025-Jan-14 13:03,0.5963439313791047,0.5949774948590003,0.389278102331511,0.45531603142803045,0.4612160396055636,< 00:01,0.44798462899480285,(2024 Yx5),0,0.3598537043754228
2025 Ba1,0.0,0.025751176813173515,2025-Jan-14 20:48,0.03589302033047461,0.035585307813178105,0.023576869858639007,0.5898073374344892,0.5894951071990719,00:42,0.6514569280106159,(2025 Ba1),0,0.14084049575451624
2025 Bq,0.07407407407407408,0.026494149097743502,2025-Jan-15 06:15,0.6000542707643309,0.5961750676784843,0.3933309677790457,0.5056835125618007,0.5110459436216499,< 00:01,0.5010643591728408,(2025 Bq),0,0.2838452850646788
2025 Be,0.44444444444444453,0.02702478863648139,2025-Jan-15 12:59,0.6697332501217546,0.667314131259612,0.4377608181872176,0.8546696069640567,0.8562039079695734,< 00:01,0.24230067455490456,(2025 Be),0,0.8791868448057006
2023 Os,0.5925925925925927,0.027173772496098536,2025-Jan-15 14:53,0.8469594736519562,0.8469798413273623,0.5515964200656357,0.4670304890590604,0.47291950478944395,< 00:01,0.29869788786907003,(2023 Os),0,0.6902552811508641
2025 Bp,0.14814814814814817,0.027632173590973252,2025-Jan-15 20:43,0.05665758423506361,0.056328076073314165,0.03711465459817952,0.787247631145664,0.78727926805071,00:07,0.6337636846179366,(2025 Bp),0,0.15339948974065337
2025 Bo,0.14814814814814817,0.028228621730704617,2025-Jan-16 04:18,0.7670755622173708,0.7638923275679135,0.5016557473133305,0.44106770041634835,0.44720930601892533,< 00:01,0.5386625013822846,(2025 Bo),0,0.23931462952420116
2025 Bd1,0.0,0.02882573476745165,2025-Jan-16 11:53,0.08585146195913386,0.08555433411761511,0.05610700572366092,0.29444810232587904,0.29857178576370447,00:03,0.8825749198274906,(2025 Bd1),0,0.03932821563203129
2022 Ce2,1.0,0.02890558407671051,2025-Jan-16 12:54,0.5654193085019684,0.5654292975582096,0.36824106234992804,0.5772292009732758,0.5817953921435309,< 00:01,0.0653682406281102,(2022 Ce2),0,1.0
2025 Bf,0.6666666666666667,0.028968005850401823,2025-Jan-16 13:42,0.6390127899011034,0.6375776422170326,0.4171123172916234,0.3496267849723885,0.356663239660727,< 00:01,0.3374018577905562,(2025 Bf),0,0.5840185536300367
2025 Bl,0.5185185185185186,0.029774464062938932,2025-Jan-16 23:57,0.2912136466860532,0.29028616742904884,0.19026631776052064,0.27651700613012786,0.2836033935692481,< 00:01,0.4192331084816985,(2025 Bl),0,0.40860311530492266
2025 Bt,0.0,0.029890897881159617,2025-Jan-17 01:26,0.4622388159027046,0.45829331297946047,0.3036173744306718,0.6028081444013677,0.6070234750155447,< 00:01,0.5663081941833461,(2025 Bt),0,0.21074422000722148
2024 Yf2,1.0,0.029922056161922228,2025-Jan-17 01:50,0.22577712550679763,0.22563221005200396,0.14713900931762677,0.16145078619059697,0.16859748589143947,< 00:01,0.5397683290943269,(2024 Yf2),0,0.23810754685540617
2025 Ao2,0.29629629629629634,0.03034101028151781,2025-Jan-17 07:09,0.103524158685085,0.10329456547352012,0.06757296258756477,0.4389999054206958,0.44314552357909215,< 00:01,0.5154401194293929,(2025 Ao2),0,0.2659909024582828
2025 Bf1,0.14814814814814817,0.03049165383890795,2025-Jan-17 09:04,0.8213575427516508,0.8149735920357941,0.5390930063478462,0.3870150323173185,0.39375864295947144,00:02,0.52318091341369,(2025 Bf1),0,0.25681067430048476
2025 Bd,0.44444444444444453,0.030627431369794067,2025-Jan-17 10:48,0.031287797665276985,0.03127296849053521,0.020386844436720057,0.7108027179042383,0.7093095108894383,< 00:01,0.5917422315603229,(2025 Bd),0,0.18721175297540904
2022 Ob5,0.8888888888888891,0.031801907359295,2025-Jan-18 01:44,0.4545528704902628,0.4545661878565336,0.2960335498908271,0.01829864653211776,0.025574259364799,< 00:01,0.8029553245604335,(2022 Ob5),0,0.06399183112541751
2025 Ba2,0.22222222222222227,0.031912344010379456,2025-Jan-18 03:08,0.7514015645475132,0.7494269677576538,0.4906604367344043,0.29031838193642795,0.2980328735588234,< 00:01,0.4745244940838216,(2025 Ba2),0,0.3197514397916955
2025 Bm1,0.07407407407407408,0.031963727657966956,2025-Jan-18 03:47,0.09075402495400715,0.0904613786307366,0.059297049805454846,0.35105509015953756,0.3552895692885291,00:01,0.770886320911202,(2025 Bm1),0,0.0764788085415219
2025 Bp2,0.14814814814814817,0.032366575751439086,2025-Jan-18 08:54,0.2373500871930953,0.2349567372785083,0.15614027560165902,0.2903866116640677,0.29709398466033377,< 00:01,0.6735734822514652,(2025 Bp2),0,0.12638875636980867
2025 Bf7,0.07407407407407408,0.03300156144814537,2025-Jan-18 16:59,0.02524989936479088,0.02523202847846505,0.01645644833110198,0.3243253984017806,0.3197493254590369,< 00:01,0.9091147849165098,(2025 Bf7),0,0.032764210710299765
2025 Bz,0.07407407407407408,0.03321566917929886,2025-Jan-18 19:42,0.19863969630592007,0.19830614366033786,0.12958772911478683,0.3587460398556791,0.3646820708183673,< 00:01,0.6846317593718898,(2025 Bz),0,0.11964696969468717
2025 Bn5,0.0,0.03323316357364092,2025-Jan-18 19:55,0.9884617328454323,0.9785479684784538,0.6502233775921851,0.20466382377565814,0.21334896864245328,00:13,0.570731505031516,(2025 Bn5),0,0.20647053251110115
2025 Bn,0.814814814814815,0.033271931361923635,2025-Jan-18 20:25,0.0423537270208385,0.042333048778215664,0.027597697014707254,0.5121774182653501,0.5129105103175176,< 00:01,0.5099109808691806,(2025 Bn),0,0.27273177676287536
2024 Yb10,0.44444444444444453,0.03339408356532658,2025-Jan-18 21:58,0.7697039290272637,0.7669466191166809,0.5030899100906968,0.07175976571096132,0.08115204918450326,00:01,0.558567400199049,(2024 Yb10),0,0.2184152463639289
2024 Wy70,1.0,0.03345109735346341,2025-Jan-18 22:42,0.843090863914946,0.843117679330257,0.5490726639778614,0.4336141895427786,0.4398649672754474,< 00:01,0.0,(2024 Wy70),1,1.0
2025 Bl3,0.07407407407407408,0.033715321002091514,2025-Jan-19 02:03,0.9885750811814402,0.9782552229039388,0.6505618839709796,0.30499510890551307,0.3126682112125256,< 00:01,0.3827407939842975,(2025 Bl3),0,0.4795067353954382
2025 Cx2,0.22222222222222227,0.03385004683786974,2025-Jan-19 03:46,0.9228801266063433,0.9137632350251875,0.6069926678013755,0.4374140120670559,0.44364863422096296,00:09,0.33629603007851383,(2025 Cx2),0,0.5868222889610917
2025 Bo1,0.14814814814814817,0.033934302852685505,2025-Jan-19 04:50,0.2073904260813987,0.2070248675588027,0.1353077739667038,0.32131098731982843,0.32759409800365336,< 00:01,0.6094354749530022,(2025 Bo1),0,0.17225095176055924
2025 Bv3,0.07407407407407408,0.034215384843264474,2025-Jan-19 08:25,0.33562595872421286,0.33299107651396503,0.22030313552045427,0.566246188225446,0.5706991285721197,00:06,0.535345018246157,(2025 Bv3),0,0.24296941036207556
2024 Yq5,0.14814814814814817,0.03488952506813803,2025-Jan-19 16:59,0.8987464141178949,0.8985854521343047,0.5854424253731574,0.18891869559021032,0.1977018695020028,< 00:01,0.4203389361937413,(2024 Yq5),0,0.4066182226967725
2025 Bc,0.5185185185185186,0.03525986606018705,2025-Jan-19 21:42,0.14680788402433406,0.1467971690289532,0.09562034867854474,0.12444621746891099,0.12981724360637037,< 00:01,0.5563557447749643,(2025 Bc),0,0.22065277272893177
2025 Ba,0.29629629629629634,0.03553787305463629,2025-Jan-20 01:14,0.40147865087255424,0.3997213110631667,0.2626203764371265,1.0,1.0,< 00:01,0.21244332632975826,(2025 Ba),0,0.9986902066245857
2025 Bv2,0.29629629629629634,0.03597667435406038,2025-Jan-20 06:48,0.5868728084346763,0.5842788445622106,0.38390910008971335,0.29160404193126627,0.2991756680745703,< 00:01,0.45351376755501516,(2025 Bv2),0,0.3511296928826818
2025 Ay2,0.0,0.0360276777873878,2025-Jan-20 07:27,0.9072336714371491,0.8877499914094543,0.603553741678318,1.0,1.0,01:40,0.2035967046334184,(2025 Ay2),0,1.0
2025 Bt4,0.14814814814814817,0.03606590916751884,2025-Jan-20 07:56,0.015186509240643398,0.015151641478678222,0.009913397648807411,0.2571919106318675,0.24060260290385355,< 00:01,0.763145526926905,(2025 Bt4),0,0.07975111127348047
2025 Bj,0.6666666666666667,0.0362131185383987,2025-Jan-20 09:49,0.5488412067839445,0.5477952961939659,0.3581316763889571,0.2927463815067559,0.3002659685147039,< 00:01,0.49774687603671364,(2025 Bj),0,0.2881195490288841
2025 Bc4,0.44444444444444453,0.03666958325084124,2025-Jan-20 15:37,0.5197000294619432,0.5167944284136101,0.34036360717500386,0.36156921000816383,0.36837905110257363,< 00:01,0.45240793984297234,(2025 Bc4),0,0.35285846207435284
2025 Bj7,0.0,0.03691664029429376,2025-Jan-20 18:45,0.5868225550855306,0.5787485209713779,0.38744523601967906,1.0,1.0,00:05,0.40817483136127386,(2025 Bj7),0,0.42896298557303825
2025 Be4,0.0,0.03701856990028318,2025-Jan-20 20:03,0.29954860838528946,0.29597161929170057,0.19742015171943053,1.0,1.0,00:05,0.5309217073979875,(2025 Be4),0,0.24792166265986312
2025 Bb1,0.14814814814814817,0.037197071792434144,2025-Jan-20 22:19,0.3823826023200494,0.3814429190583174,0.2496509474137882,0.24804015416043748,0.25565827658769885,< 00:01,0.6326578569058943,(2025 Bb1),0,0.15421557778291636
2025 Bf4,0.22222222222222227,0.03767078722194128,2025-Jan-21 04:21,0.6108248363978154,0.6082489656384823,0.39949685926721845,0.31654900743721603,0.32389783357210244,< 00:01,0.6204937520734268,(2025 Bf4),0,0.16344502627152077
2025 Cc3,0.0,0.03791082283441938,2025-Jan-21 07:24,0.3155209190593521,0.3013310763529313,0.21473357232956472,0.3831022226802097,0.389352606079661,07:08,0.5928480592723653,(2025 Cc3),0,0.1862440612791406
2025 Bc1,0.0,0.038280379540992726,2025-Jan-21 12:06,0.676766019799784,0.6716714067799243,0.4440835217558863,0.9519723533316344,0.9524154788840762,< 00:01,0.5629907110472185,(2025 Bc1),0,0.21400154685765033
2017 Bn92,1.0,0.03856741648269235,2025-Jan-21 15:45,0.24018567406139654,0.24019346321297866,0.1564235967571402,0.24648695517529365,0.2534958675692607,< 00:01,0.44577297357071766,(2017 Bn92),0,0.3633999446792672
2025 Bg2,0.44444444444444453,0.039830069057643414,2025-Jan-22 07:48,0.6981996543512653,0.6917501209131738,0.4589252169282512,0.6715442512360731,0.6751316546582413,< 00:01,0.1892209443768662,(2025 Bg2),0,1.0
2025 Bj1,0.07407407407407408,0.039999875662033446,2025-Jan-22 09:57,0.3627169413726763,0.3602804811137686,0.23781780872074523,0.6299858465690289,0.6338029596046919,< 00:01,0.5076993254450954,(2025 Bj1),0,0.27547188779574044
2025 Bp4,0.0,0.04124571778720565,2025-Jan-23 01:48,0.041970316768425865,0.04155988660490094,0.027601792245811885,0.9985797220409609,0.9960198466234139,00:03,0.8372359836337497,(2025 Bp4),0,0.05236484754297058
2025 Bb4,0.07407407407407408,0.04140819299573195,2025-Jan-23 03:52,0.06901947461020337,0.06887696736802278,0.04504396318952946,0.6418232150150701,0.6435245077091731,< 00:01,0.7133832798849937,(2025 Bb4),0,0.10350452258198649
2025 Bo16,0.0,0.04169640296277066,2025-Jan-23 07:32,0.029145077544401835,0.028951737849100642,0.01910757116993903,0.6879142708133317,0.6861711109932918,00:19,0.5430858122304545,(2025 Bo16),0,0.23451947328563402
2025 Em,0.14814814814814817,0.04457492918572825,2025-Jan-24 20:07,0.49566510096260497,0.49463850684892074,0.32348621678260686,0.029984473135010785,0.03803916817249729,00:17,0.706748313612739,(2025 Em),0,0.10706003087907236
2025 Bn6,0.3703703703703704,0.045264680265972856,2025-Jan-25 04:54,0.10027738728152688,0.10012545488613497,0.06540782382016343,0.35441495359228664,0.35894292514455894,< 00:01,0.7222299015813336,(2025 Bn6),0,0.0989141157395794
2025 Cy,0.14814814814814817,0.04572776442819304,2025-Jan-25 10:47,0.5490839434574418,0.544367646041588,0.36068001933119415,0.5015072124285358,0.5068813919966815,00:03,0.39711655424084924,(2025 Cy),0,0.45028238696539574
2025 Bk,0.7407407407407408,0.04613083563708642,2025-Jan-25 15:54,0.7890070699797489,0.7875644374885146,0.5148058120702649,0.44663306831470245,0.4527232809514431,< 00:01,0.2644172287957538,(2025 Bk),0,0.7997686299033503
2025 Bw,0.14814814814814817,0.04652028425971366,2025-Jan-25 20:51,0.5392263526715008,0.5362294748227369,0.35314014422586953,0.2420500100641527,0.2500251384519115,00:02,0.6680443436912524,(2025 Bw),0,0.12987787896318587
2025 Bp6,0.0,0.046859075879183365,2025-Jan-26 01:10,0.0003923318664099413,0.0003906083777738159,0.00025663998865625384,0.9495897351210547,0.8541254414237973,< 00:01,1.0,(2025 Bp6),0,1.0780443665772688e-05
2024 Yy5,0.22222222222222227,0.047587152577762026,2025-Jan-26 10:25,0.6390125173098076,0.6379504854104284,0.41686909495110497,0.06684423872963496,0.07596150159467221,00:02,0.5862130930001106,(2024 Yy5),0,0.19211762515921274
2025 Cx,0.22222222222222227,0.04764344271370646,2025-Jan-26 11:08,0.23146969425342798,0.22829341912990456,0.15282053966901243,0.7196799759130518,0.7222881682698816,00:05,0.5331333628220722,(2025 Cx),0,0.24543413360926095
2025 Cf2,0.0,0.04804800490546768,2025-Jan-26 16:17,0.37445579982251903,0.37061872635697873,0.24637518076417533,0.4940426868465366,0.4993117024765444,00:05,0.5696256773194737,(2025 Cf2),0,0.20753158535664779
2025 Bm6,0.6666666666666667,0.048807953343384725,2025-Jan-27 01:57,0.12867751425199564,0.12862334217298907,0.08384066095340256,0.2398277614512235,0.2453934130483365,< 00:01,0.5961655424084928,(2025 Bm6),0,0.18336758140843318
2025 Bh2,0.5925925925925927,0.04986504373027856,2025-Jan-27 15:23,0.9199508739173409,0.9172333775615942,0.6009174162202383,0.28894003743697844,0.2967539859512232,< 00:01,0.37831748313612756,(2025 Bh2),0,0.4888565448922032
2025 Df5,0.0,0.05050347284668533,2025-Jan-27 23:30,0.7370799701919942,0.7126292141631874,0.4959771484866261,0.22961899337108352,0.23791444105794035,13:52,0.5331333628220722,(2025 Df5),0,0.24543413360926095
2025 Bf5,0.07407407407407408,0.05084483158407238,2025-Jan-28 03:50,0.17081327213606626,0.17046968160596002,0.1114714108783802,0.4880462675396863,0.4926777205467529,< 00:01,0.6138587858011721,(2025 Bf5),0,0.16867984558982355
